"","SampleNumber","Well_Type","Parcel_ID","Site_Address","SampleID","Field.Duplicate..Y.N.","PFBA","PFPeA","PFHxA","PFHpA","PFOA","PFNA","PFDA","PFUnA","PFDoA","PFTriA","PFTeA","PFHxDA","PFODA","PFBS","PFPeS","PFHxS","PFHpS","PFOS","PFNS","PFDS","PFDoS","X4.2.FTSA","X6.2.FTSA","X8.2.FTSA","X10.2.FTSA","FOSA","NMeFOSA","NEtFOSA","NMeFOSAA","NEtFOSAA","NMeFOSE","NEtFOSE","HFPO.DA","DONA","X9Cl.PF3ONS","X11Cl.PF3OUdS","SUM_PFOS_PFOA","SUM_FOSA_NEtFOSE_NEtFOSA_NetFOSAA_PFOS_PFOA","Exceedance_RES","Exceedance_PAL","HI","No_Detections","X","Latitude","Longitude"
"144","1132","Private","4-01116-000","1718 BAINBRIDGE STREET","PWS1132-OS-042621-100","N",7,4,6.6,4,12,-999,-999,-999,-999,-999,-999,-999,-999,5.1,1,4.5,0,15,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,28.2,"Y","Y",1.52,"N",NA,43.849366,-91.2606175
"145","1133","Private","4-01124-000","1719 BAINBRIDGE STREET","PWS1133-OS-042421-100","N",9,5,5.4,4,8,0,-999,-999,-999,-999,-999,-999,-999,3.2,1,4.6,0,7.9,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.4,17.4,"N","Y",1,"N",NA,43.8496678,-91.261172
"146","1134","Private","4-02119-000","1731 LA CRESCENT STREET","PWS1134-OS-043021-100","N",9,0,0.82,-999,2,-999,0,-999,-999,-999,-999,-999,-999,12,-999,4.1,-999,4.1,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.6,8.6,"N","Y",0.53,"N",NA,43.8509154,-91.2639446
"147","1134","Private","4-02119-000","1731 LA CRESCENT STREET","PWS-FD02-043021","Y",8.7,-999,0.77,-999,2.4,-999,-999,-999,-999,-999,-999,-999,-999,13,0.28,4,-999,4,-999,-999,-999,-999,-999,-999,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,7.8,"N","Y",0.49,"N",NA,43.8509154,-91.2639446
"148","1135","Private","4-02122-000","1723 LA CRESCENT STREET","PWS1135-OS-043021-100","N",4,-999,-999,-999,-999,1,1,-999,-999,-999,-999,-999,-999,12,-999,0.79,-999,9.1,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.1,10.6,"N","Y",0.57,"N",NA,43.8502995,-91.2639634
"149","1136","Private","4-02113-000","1728 LA CRESCENT STREET","PWS1136-OS-043021-100","N",3,2,2.4,1,4,-999,0,-999,-999,-999,-999,-999,-999,40,1,2.9,0,6.5,-999,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,12.7,"N","Y",0.71,"N",NA,43.8506243,-91.2632679
"150","1137","Private","4-00769-000","1711 CAROLINE STREET","PWS1137-OS-042321-100","N",2,1,1.4,1,2,0,-999,-999,-999,-999,-999,-999,-999,2.5,-999,0.59,-999,4.2,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.7,7.9,"N","Y",0.42,"N",NA,43.8494564,-91.2625724
"151","1138","Private","4-00713-000","1636 LAKESHORE DRIVE","PWS1138-OS-042221-100","N",4,1,0.91,1,2,-999,-999,-999,-999,-999,-999,-999,-999,4.7,0,2.6,-999,2.9,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.4,6.8,"N","Y",0.41,"N",NA,43.8488197,-91.2665008
"152","1139","Private","4-00832-000","1619 LA CRESCENT STREET","PWS1139-OS-042221-100","N",5,1,1.4,1,3,-999,-999,-999,-999,-999,-999,-999,-999,2.8,0,0.88,-999,3.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.2,7.2,"N","Y",0.38,"N",NA,43.8469028,-91.264001
"153","1140","Private","4-00743-001","1640 CAROLINE STREET","PWS1140-OS-050421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.72,-999,0.7,-999,1.9,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,3,"N","Y",0.17,"N",NA,43.8479706,-91.2619333
"154","1141","Private","4-00923-000","1621 CAROLINE STREET","PWS1141-OS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.44,-999,1.2,-999,2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.2,2.2,"N","Y",0.14,"N",NA,43.8468812,-91.2625724
"155","1142","Private","4-00782-000","1650 BAINBRIDGE STREET","PWS1142-OS-042321-100","N",5,2,2.3,2,3,-999,-999,-999,-999,-999,-999,-999,-999,2.2,1,3.4,-999,5.5,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.3,10.1,"N","Y",0.59,"N",NA,43.8483402,-91.2605611
"156","1142","Private","4-00782-000","1650 BAINBRIDGE STREET","PWS-FD02-042321","Y",4.8,1.6,2.3,1.8,2.8,-999,-999,-999,-999,-999,-999,-999,-999,1.9,0.71,3.3,-999,5.6,-999,-999,-999,-999,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.4,10.2,"N","Y",0.59,"N",NA,43.8483402,-91.2605611
"157","1143","Private","4-00948-000","1631 LAKESHORE DRIVE","PWS1143-OS-042421-100","N",3,-999,0.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.2,0,1.2,-999,0.5,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5,1.6,"N","N",0.11,"N",NA,43.8484753,-91.2669335
"158","1144","Private","4-00951-000","1649 LAKESHORE DRIVE","PWS1144-OS-042521-100","N",3,1,0.64,0,1,-999,-999,-999,-999,-999,-999,-999,-999,4.9,-999,0.66,-999,1.1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.5,3.5,"N","Y",0.19,"N",NA,43.8489095,-91.2673189
"159","1145","Private","4-02246-000","1630 BAINBRIDGE STREET","PWS1145-OS-042121-100","N",6,1,1.8,2,9,-999,-999,-999,-999,-999,-999,-999,-999,2.2,1,10,0,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.9,21.9,"Y","Y",1.35,"N",NA,43.847012,-91.260615
"160","1145","Private","4-02246-000","1630 BAINBRIDGE STREET","PWS-FD02-042121","Y",6.1,1.6,2,1.9,8.4,-999,-999,-999,-999,-999,-999,-999,-999,2.2,0.61,10,0.51,14,-999,-999,-999,-999,-999,-999,-999,3.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22.4,26.1,"Y","Y",1.56,"N",NA,43.847012,-91.260615
"161","1146","Private","4-00712-004","1638 LAKESHORE DRIVE","PWS1146-OS-042221-100","N",5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.6,0,2.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.6,"N","Y",0.18,"N",NA,43.8490557,-91.2664621
"162","1147","Private","4-00816-000","1605 BAINBRIDGE STREET","PWS1147-OS-042921-100","N",6,1,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,2.4,1,2.1,0,9.7,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.8,12.78,"N","Y",0.69,"N",NA,43.8458112,-91.2614445
"163","1147","Private","4-00816-000","1605 BAINBRIDGE STREET","PWS-FD02-042921","Y",5.7,0.9,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,1.8,0.55,2.1,0.27,9.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.4,11.4,"N","Y",0.62,"N",NA,43.8458112,-91.2614445
"164","1148","Private","4-00821-000","1516 BAINBRIDGE STREET","PWS1148-IS-050521-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,1,1.5,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,1.1,"N","N",0.09,"N",NA,43.8446784,-91.260937
"165","1149","Private","4-00824-000","1626 BAINBRIDGE STREET","PWS1149-OS-050421-100","N",3,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,0.82,0,3.6,0,9.6,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.2,13.2,"N","Y",0.75,"N",NA,43.8466964,-91.2607115
"166","1150","Private","4-00835-004","1606 LAKESHORE DRIVE","PWS1150-OS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.24,-999,0.72,-999,3.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.9,3.9,"N","Y",0.21,"N",NA,43.846432,-91.264748
"167","1151","Private","4-00903-000","1619 BAINBRIDGE STREET","PWS1151-OS-042221-100","N",3,-999,0.63,0,1,-999,-999,-999,-999,-999,-999,-999,-999,2.7,0,2.1,-999,3.4,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.8,6.2,"N","Y",0.36,"N",NA,43.8462591,-91.2614445
"168","1152","Private","4-00904-000","1615 BAINBRIDGE STREET","PWS1152-OS-042221-100","N",4,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,2.6,0,1,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.78,3.78,"N","Y",0.21,"N",NA,43.8460725,-91.2614445
"169","1152","Private","4-00904-000","1615 BAINBRIDGE STREET","PWS-FD02-042221","Y",3.1,-999,0.51,-999,0.83,-999,-999,-999,-999,-999,-999,-999,-999,2.5,-999,1.1,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.83,3.83,"N","Y",0.22,"N",NA,43.8460725,-91.2614445
"170","1153","Private","4-00909-000","1608 CAROLINE STREET","PWS1153-OS-042121-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8,-999,1,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,1.1,"N","N",0.08,"N",NA,43.8459908,-91.2620836
"171","1154","Private","4-01096-000","204 GODDARD STREET","PWS1154-OS-050621-100","N",2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,0,1.4,-999,6.4,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.4,8.5,"N","Y",0.46,"N",NA,43.8453086,-91.2630235
"172","1155","Private","4-00929-000","1609 CAROLINE STREET","PWS1155-OS-042921-100","N",5,-999,0.96,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,2.1,0,3.5,-999,2.8,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.5,5.6,"N","Y",0.37,"N",NA,43.846058,-91.2627603
"173","1156","Private","4-00930-000","1607 CAROLINE STREET","PWS1156-OS-042421-100","N",13,6,3.3,1,3,-999,-999,-999,-999,-999,-999,-999,-999,6.1,1,12,0,2.5,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.7,6.9,"N","Y",0.65,"N",NA,43.8459162,-91.2627667
"174","1157","Private","4-01093-000","1522 CAROLINE STREET","PWS1157-OS-042121-100","N",5,5,5,1,2,-999,-999,-999,-999,-999,-999,-999,-999,2.1,0,1.7,0,9.3,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.2,13.2,"N","Y",0.7,"N",NA,43.8453165,-91.2623092
"175","1158","Private","4-00924-001","1617 CAROLINE STREET","PWS1158-OS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.78,-999,0.89,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,"N","Y",0.17,"N",NA,43.8466002,-91.2626663
"176","1159","Private","4-00845-000","1424 BAINBRIDGE STREET","PWS1159-OS-042421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.55,-999,0.55,-999,0.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.54,0.54,"N","N",0.04,"N",NA,43.8438743,-91.2609489
"177","1159","Private","4-00845-000","1424 BAINBRIDGE STREET","PWS-FD02-042421","Y",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.8,-999,0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.01,"N",NA,43.8438743,-91.2609489
"178","1160","Private","4-00846-000","1416 BAINBRIDGE STREET","PWS1160-OS-043021-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.41,-999,0.65,-999,0.53,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.53,2.03,"N","Y",0.12,"N",NA,43.8435759,-91.2610686
"179","1161","Private","4-01040-000","205 WILLIAM STREET","PWS1161-OS-042921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.1,"N","Y",0.11,"N",NA,43.8431589,-91.263343
"180","1162","Private","4-01037-000","1410 CAROLINE STREET","PWS1162-OS-042421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.58,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.05,"N",NA,43.8433174,-91.262516
"181","1163","Private","4-01052-000","1412 LA CRESCENT STREET","PWS1163-OS-042021-100","N",2,1,0.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"N",NA,43.8438065,-91.2638506
"182","1164","Private","4-01057-000","1402 LA CRESCENT STREET","PWS1164-IS-042821-100","N",14,7,7.6,3,3,-999,-999,-999,-999,-999,-999,-999,-999,9.1,4,8,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.7,3.7,"N","Y",0.39,"N",NA,43.8430802,-91.263719
"183","1165","Private","4-01064-000","1413 LA CRESCENT STREET","PWS1165-OS-042521-100","N",-999,-999,0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.83,-999,0.6,-999,0.82,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.82,2.42,"N","Y",0.14,"N",NA,43.8438377,-91.2644145
"184","1165","Private","4-01064-000","1413 LA CRESCENT STREET","PWS-FD02-042521","Y",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.68,0.29,0.72,-999,0.75,-999,-999,-999,-999,-999,-999,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.75,2.15,"N","Y",0.13,"N",NA,43.8438377,-91.2644145
"185","1166","Private","4-01032-000","1432 CAROLINE STREET","PWS1166-OS-050521-100","N",6,7,6.8,9,9,-999,-999,-999,-999,-999,-999,-999,-999,9,0,2.1,0,3.4,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.7,13.62,"N","Y",0.73,"N",NA,43.843993,-91.262333
"186","1167","Private","4-01038-000","1408 CAROLINE STREET","PWS1167-OS-042621-100","N",-999,2,3.5,2,4,-999,-999,-999,-999,-999,-999,-999,-999,2.6,0,3.4,-999,1.7,-999,-999,-999,-999,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.1,11.5,"N","Y",0.66,"N",NA,43.8431714,-91.2622152
"187","1168","Private","4-02232-000","1407 RICHMOND BAY COURT","PWS1168-OS-042021-100","N",5,3,2.3,2,2,-999,-999,-999,-999,-999,-999,-999,-999,0.99,1,1.7,-999,0.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.07,3.07,"N","Y",0.2,"N",NA,43.843192,-91.2603355
"188","1168","Private","4-02232-000","1407 RICHMOND BAY COURT","PWS-FD02-042021","Y",4.8,2.7,2.1,1.6,2.3,-999,-999,-999,-999,-999,-999,-999,-999,0.9,0.81,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.3,2.3,"N","Y",0.16,"N",NA,43.843192,-91.2603355
"189","1169","Private","4-00857-000","1212 BAINBRIDGE STREET","PWS1169-OS-041921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.84094,-91.2614633
"190","1170","Private","4-00862-001","1213 LA CRESCENT PLACE","PWS1170-OS-041921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8410689,-91.2650161
"191","1171","Private","4-00960-000","1303 LA CRESCENT STREET","PWS1171-IS-050421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,"N","N",0.1,"N",NA,43.8415334,-91.2644058
"192","1172","Private","4-00983-000","126 WASHBURN STREET","PWS1172-OS-041921-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,0.58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.58,0.58,"N","N",0.06,"N",NA,43.8412057,-91.2627603
"193","1173","Private","4-00999-000","1334 CAROLINE STREET","PWS1173-OS-042221-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.842316,-91.2626748
"194","1174","Private","4-01004-000","1314 CAROLINE STREET","PWS1174-OS-043021-100","N",8,2,0.88,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4,2.4,"N","Y",0.15,"N",NA,43.8419531,-91.2626851
"195","1175","Private","4-00961-000","1305 LA CRESCENT STREET","PWS1175-OS-042421-100","N",6,3,3.5,2,4,-999,-999,-999,-999,-999,-999,-999,-999,3.2,0,3.5,-999,5.9,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.9,10.78,"N","Y",0.63,"N",NA,43.8416371,-91.2642641
"196","1176","Private","4-01010-000","1311 CAROLINE STREET","PWS1176-OS-042321-100","N",14,5,4.9,3,8,-999,-999,-999,-999,-999,-999,-999,-999,4.1,1,2.7,-999,5.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.3,13.3,"N","Y",0.73,"N",NA,43.8418169,-91.2631927
"197","1177","Private","4-01296-000","125 SPERBECK STREET","PWS1177-OS-042821-100","N",5,2,1.6,1,2,-999,-999,-999,-999,-999,-999,-999,-999,3.2,0,1.3,-999,4.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,7,"N","Y",0.38,"N",NA,43.8404756,-91.2629671
"198","1178","Private","4-00974-001","1304 LA CRESCENT STREET","PWS1178-OS-042821-100","N",11,1,1.1,1,3,-999,-999,-999,-999,-999,-999,-999,-999,100,0,1.3,-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.1,7.1,"N","Y",0.39,"N",NA,43.8415116,-91.2637942
"199","1179","Public","4-00864-000","1322 LA CRESCENT ST","PWS1179-OS-042021-100","N",2.6,2,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.82,0.28,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.04,"N",NA,43.8427324,-91.2638847
"200","1180","Private","4-01303-000","110 SPERBECK STREET","PWS1180-OS-042921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,"N","N",0.08,"N",NA,43.8400552,-91.2621588
"201","1180","Private","4-01303-000","110 SPERBECK STREET","PWS-FD01-042921","Y",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,"N","N",0.1,"N",NA,43.8400552,-91.2621588
"202","1181","Private","4-01309-000","124 SPERBECK STREET","PWS1181-OS-041921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8400469,-91.2629107
"203","1182","Private","4-01347-000","121 WALNUT STREET","PWS1182-OS-042621-100","N",3,-999,0.93,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,2.1,2,14,0,7.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.8,8.8,"N","Y",0.79,"N",NA,43.8384447,-91.2626475
"204","1183","Private","4-01364-000","139 USHER STREET","PWS1183-OS-042021-100","N",6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,1,1.7,0,3.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.7,3.7,"N","Y",0.23,"N",NA,43.837505,-91.2633376
"205","1184","Private","4-01403-000","1111 LA CRESCENT STREET","PWS1184-OS-042121-100","N",5,1,2.8,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.3,2,37,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,1.9,"N","Y",1.02,"N",NA,43.8399196,-91.2643017
"206","1185","Private","4-01333-000","128 LOCUST STREET","PWS1185-OS-050721-100","N",3,1,0.77,0,2,-999,-999,-999,-999,-999,-999,-999,-999,1.8,1,1.7,-999,3.9,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.4,6.35,"N","Y",0.36,"N",NA,43.8390571,-91.2629671
"207","1186","Private","4-01413-000","907 LA CRESCENT STREET","PWS1186-IS-042821-100","N",3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.6,-999,1.8,-999,4.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.9,4.9,"N","Y",0.29,"N",NA,43.8374752,-91.2642453
"208","1187","Private","4-01246-000","148 SCHULTZ DRIVE","PWS1187-OS-042721-100","N",4,-999,0.93,1,5,-999,-999,-999,-999,-999,-999,-999,-999,2.7,1,1.7,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6,"N","Y",0.34,"N",NA,43.8394475,-91.2597153
"209","1188","Private","4-01419-000","1007 LA CRESCENT STREET","PWS1188-IS-041921-100","N",9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.1,1,2.7,-999,9.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.1,9.1,"N","Y",0.52,"N",NA,43.8386513,-91.2642265
"210","1189","Private","4-01335-000","132 LOCUST STREET","PWS1189-OS-043021-100","N",3,-999,-999,-999,1,-999,0,-999,-999,-999,-999,-999,-999,1.6,1,2.1,-999,5.6,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.57,7.87,"N","Y",0.45,"N",NA,43.8390327,-91.2632267
"211","1190","Private","4-01134-000","1508 NAKOMIS AVENUE","PWS1190-OS-041921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.86,0,0.68,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.6,"N","Y",0.15,"N",NA,43.8457337,-91.2549038
"212","1191","Private","4-01240-000","1357 NAKOMIS AVENUE","PWS1191-OS-042921-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8436263,-91.2547722
"213","1192","Private","4-01138-000","1524 NAKOMIS AVENUE","PWS1192-OS-050421-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,8,11,0,0.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.66,0.66,"N","Y",0.31,"N",NA,43.8468112,-91.2553548
"214","1193","Private","4-00044-000","615 SANBORN STREET","PWS1193-OS-050721-100","N",83,9,5.9,1,66,0,-999,-999,-999,-999,-999,-999,-999,7.4,1,5,-999,24,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,90,90.88,"Y","Y",4.69,"N",NA,43.8719387,-91.2674975
